-800	32767
-784	32767
-768	32767
-752	32767
-736	32767
-720	32767
-704	32767
-688	32767
-672	32767
-656	32767
-640	32767
-624	32767
-608	32767
-592	32767
-576	32767
-560	32767
-544	32767
-528	32767
-512	32767
-496	32767
-480	32767
-464	32767
-448	32314.9
-432	31172.7
-416	30034.3
-400	28916.9
-384	27782.9
-368	26637.8
-352	25511.1
-336	24388.5
-320	23242.4
-304	22102.1
-288	20970.7
-272	19851.9
-256	18705.9
-240	17567.8
-224	16443.2
-208	15321.2
-192	14176.2
-176	13041.6
-160	11917.3
-144	10775.8
-128	9635.8
-112	8507.9
-96	7384.8
-80	6254.4
-64	5112.5
-48	3990.3
-32	2850.3
-16	1709.8
0	574.6
16	-552.5
32	-1697.2
48	-2837.4
64	-3961.1
80	-5088.5
96	-6231.5
112	-7363.6
128	-8484
144	-9623.4
160	-10759.9
176	-11889
192	-13017.1
208	-14154.4
224	-15296.9
240	-16416.9
256	-17549.3
272	-18692.3
288	-19830.8
304	-20950.5
320	-22087.1
336	-23230.1
352	-24364.5
368	-25481.8
384	-26617.5
400	-27762.6
416	-28892.1
432	-30011.4
448	-31154.3
464	-32288.6
480	-32768
496	-32768
512	-32768
528	-32768
544	-32768
560	-32768
576	-32768
592	-32768
608	-32768
624	-32768
640	-32768
656	-32768
672	-32768
688	-32768
704	-32768
720	-32768
736	-32768
752	-32768
768	-32768
784	-32768
800	-32768
