-200	32767
-196	32767
-192	32767
-188	32767
-184	32767
-180	32767
-176	32767
-172	32767
-168	32767
-164	32767
-160	32767
-156	32767
-152	32767
-148	32767
-144	32767
-140	32767
-136	32767
-132	32767
-128	32767
-124	32767
-120	32767
-116	32767
-112	32053.9
-108	30980
-104	29844.5
-100	28666.5
-96	27655.8
-92	26502.7
-88	25367.2
-84	24257.1
-80	23166.3
-76	22043.5
-72	20886.7
-68	19768.7
-64	18670.3
-60	17538.1
-56	16382.7
-52	15311.2
-48	14179.2
-44	13024.8
-40	11900.4
-36	10789.8
-32	9665.1
-28	8535.3
-24	7410.2
-20	6324
-16	5191
-12	4056.8
-8	2980.5
-4	1837.3
0	697.7
4	-414.7
8	-1509
12	-2630.6
16	-3787.4
20	-4887
24	-5969.2
28	-7108.9
32	-8288
36	-9346.7
40	-10452.7
44	-11630.9
48	-12722.8
52	-13812
56	-14970.3
60	-16083
64	-17152.4
68	-18304
72	-19466.3
76	-20542.7
80	-21625.2
84	-22794.7
88	-23934.4
92	-25037.9
96	-26161
100	-27285.5
104	-28418.3
108	-29513.7
112	-30601.4
116	-31767.8
120	-32767.8
124	-32768
128	-32768
132	-32768
136	-32768
140	-32768
144	-32768
148	-32768
152	-32768
156	-32768
160	-32768
164	-32768
168	-32768
172	-32768
176	-32768
180	-32768
184	-32768
188	-32768
192	-32768
196	-32768
200	-32768
