-800	32767
-784	32767
-768	32767
-752	32767
-736	32767
-720	32767
-704	32767
-688	32767
-672	32767
-656	32767
-640	32767
-624	32767
-608	32767
-592	32767
-576	32767
-560	32767
-544	32767
-528	32767
-512	32767
-496	32767
-480	32767
-464	32379.2
-448	31292.2
-432	30201.5
-416	29102.6
-400	28013.9
-384	26931.1
-368	25838.6
-352	24740
-336	23658.7
-320	22568.2
-304	21467.7
-288	20369.6
-272	19294.3
-256	18203.1
-240	17105.2
-224	16016.2
-208	14936.6
-192	13840.9
-176	12742.5
-160	11651.5
-144	10563
-128	9470.5
-112	8374.3
-96	7290.7
-80	6212.9
-64	5105.1
-48	4019.8
-32	2936.3
-16	1831.8
0	730.7
16	-351.8
32	-1438.7
48	-2539
64	-3631.1
80	-4712.8
96	-5803.1
112	-6906.6
128	-7987
144	-9075
160	-10164.5
176	-11261.1
192	-12348.4
208	-13439.6
224	-14537.3
240	-15627.2
256	-16705.4
272	-17794.8
288	-18901.2
304	-19991.3
320	-21068.8
336	-22168
352	-23262.5
368	-24349.2
384	-25429.4
400	-26530.4
416	-27621
432	-28705.1
448	-29794.8
464	-30899.7
480	-31980.5
496	-32768
512	-32768
528	-32768
544	-32768
560	-32768
576	-32768
592	-32768
608	-32768
624	-32768
640	-32768
656	-32768
672	-32768
688	-32768
704	-32768
720	-32768
736	-32768
752	-32768
768	-32768
784	-32768
800	-32768
