-200	32767
-196	32767
-192	32767
-188	32767
-184	32767
-180	32767
-176	32767
-172	32767
-168	32767
-164	32767
-160	32767
-156	32767
-152	32767
-148	32767
-144	32767
-140	32767
-136	32767
-132	32767
-128	32767
-124	32767
-120	32767
-116	32767
-112	32049.1
-108	30940.3
-104	29792.5
-100	28721
-96	27577.2
-92	26434.2
-88	25331.4
-84	24278.1
-80	23048
-76	21963.9
-72	20929.3
-68	19799.5
-64	18546.2
-60	17499.4
-56	16422.5
-52	15257.6
-48	14107.2
-44	13031.5
-40	11922.4
-36	10830.8
-32	9661.1
-28	8535.3
-24	7473.7
-20	6326.2
-16	5216.5
-12	4103.4
-8	2985.3
-4	1830.4
0	722.4
4	-309.3
8	-1487.2
12	-2661.3
16	-3773
20	-4868.5
24	-5984.8
28	-7136.5
32	-8213.3
36	-9282.8
40	-10472.8
44	-11594.6
48	-12695.3
52	-13779.3
56	-14954.9
60	-16073
64	-17165.1
68	-18320.7
72	-19461.1
76	-20537.3
80	-21607
84	-22791.1
88	-23948.9
92	-25037.3
96	-26105.2
100	-27275.6
104	-28380.5
108	-29473.6
112	-30564.2
116	-31749.1
120	-32768
124	-32768
128	-32768
132	-32768
136	-32768
140	-32768
144	-32768
148	-32768
152	-32768
156	-32768
160	-32768
164	-32768
168	-32768
172	-32768
176	-32768
180	-32768
184	-32768
188	-32768
192	-32768
196	-32768
200	-32768
